row_id,text,true_label,true_label_enc,challenge_type,dataset
1920,"<USER> flight AA1119, cx to AA157. Killing my layover, still wanting breakfast. I'm hungry! Get me to DFW!",negative,0,emoji_heavy,D2
1921,<USER> what is going on with the flight 2417? It has been delay a lot .,negative,0,emoji_heavy,D2
1922,<USER> <USER> that can be a stop over before Paris. You are an embarrassment,negative,0,emoji_heavy,D2
1923,"<USER> strives to be 'Customer Centric' in everything they do - communications, advertising, customer journey, etc. #ANAmarketers",positive,2,emoji_heavy,D2
1924,<USER> <USER> <USER> Julie Andrews first but Lady Gaga wow'd me last night. Carrie? Meh.,neutral,1,emoji_heavy,D2
1925,"<USER>, 1st a reaccommodation, now a delayed flight for this one. &amp; the Gate Agent still hasn't mumbled a word. Folks getting anxious.",negative,0,emoji_heavy,D2
1926,<USER> but the automated message says the line is too busy to join the queue! #stuckintheloop,negative,0,emoji_heavy,D2
1927,"<USER> Appreciated, but in this case we waited an extra 55 minutes for a lost mechanic to fax the log. Fax...like in the 80s.",negative,0,emoji_heavy,D2
1928,<USER> awesome,positive,2,emoji_heavy|short_ambiguous,D2
1929,<USER> I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs,negative,0,emoji_heavy,D2
1930,<USER> That’s a rather clunky process. Whoever designed that clearly doesn’t understand e-mail 101.,negative,0,emoji_heavy,D2
1931,<USER> why don't you allow families with small children to board first anymore? Our next flight will be on another airline...,negative,0,emoji_heavy,D2
1932,<USER> just had a great flight #4223 with Damion! He was the best #damionflight4223,positive,2,hashtag_heavy|emoji_heavy,D2
1933,<USER> you keep returning my call and hanging up when I answer? Help reFlight Booking Problems a flight!,negative,0,emoji_heavy,D2
1934,<USER> Stop trying to make #fleek happen! #PointsMe,neutral,1,hashtag_heavy|emoji_heavy,D2
1935,<USER> no online clearly states I can NOT- It says to call res. I already explained that.,negative,0,negation|emoji_heavy,D2
1936,<USER> has the worst customer service out of any airline company. #dontflythem,negative,0,emoji_heavy,D2
1937,<USER> Hey any chance you have an update on Flight 99 Hartford to D.C.?,neutral,1,emoji_heavy,D2
1938,<USER> Flight AAL65 declared state of emergency? Squawking 7700...,negative,0,emoji_heavy,D2
1939,<USER> Any chance you are allowing reFlight Booking Problems yet for travel out of Denver this weekend due to impending storm?,neutral,1,emoji_heavy,D2
1940,<USER> Why do you have to be 18 😭,neutral,1,emoji_heavy,D2
1941,<USER> can I get your service desk # at IAD?,neutral,1,emoji_heavy,D2
1942,<USER> I want one!,positive,2,emoji_heavy|short_ambiguous,D2
1943,<USER> it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???,negative,0,emoji_heavy,D2
1944,<USER> When does the new schedule open that takes us past 10/31?,neutral,1,emoji_heavy,D2
1945,"<USER> actually, online indicates the only seating available is at a premium cost..why not allow seat selection at time of purchase",negative,0,negation|emoji_heavy,D2
1946,"<USER> To add, I have to get up to go to work tomorrow am. I don't like having to wait up until 12 or Late Flightr. CS sucks.",negative,0,emoji_heavy,D2
1947,<USER> what's up w flt 4? Brothers fiancé sitting on board for 30mins w tech issues.,negative,0,emoji_heavy,D2
1948,<USER> <USER> <USER> I need a vacation from all this ice! <URL>,neutral,1,emoji_heavy,D2
1949,<USER> your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time <URL>,negative,0,emoji_heavy,D2
1950,<USER> three hours on s delayed flight staring a blank screen. At least a heads up so you could download a movie,negative,0,emoji_heavy,D2
1951,<USER> now on hold with customer care. Wonder if someone will pick up the phone before 5pm.,negative,0,emoji_heavy,D2
1952,<USER> … But friendly efficient air attendants in coach #UA992 <URL>,negative,0,emoji_heavy,D2
1953,<USER> thanks keep me updated just hope I make either of my connections to Killeen Tx,positive,2,emoji_heavy,D2
1954,<USER> this is why I fly <USER> ... Never have any issues,positive,2,negation|emoji_heavy,D2
1955,<USER> But nope! Apparently this is the way you guys do business! I guess I'm flying southwest and her blue from now on.,negative,0,emoji_heavy,D2
1956,"<USER> captain ""we apologize for the delay, the company is looking for an open gate (glance starboard side, see 5 open gates)",neutral,1,emoji_heavy,D2
1957,<USER> /I really love your customer service Lou Ann in Phx rocks. Thanks SW. #be Ourguest,positive,2,emoji_heavy,D2
1958,<USER> I have been denied. Not sure how you charge $150 one way then $25 on way hime,negative,0,negation|emoji_heavy,D2
1959,<USER> I'm trying to merge my freq flyer accts but keep getting an error message and only a machine when calling the # provided. Help!,negative,0,emoji_heavy,D2
1960,"<USER> last flight was Cancelled Flightled, then it was 2 hours to change a light bulb, now sitting here waiting for maintenance. Unreal.",negative,0,emoji_heavy,D2
1961,<USER> please help <URL>,neutral,1,emoji_heavy|short_ambiguous,D2
1962,<USER> you guys suck. You delay flights but can't hold the connectors 10 minutes??? #WorstAirlineEver,negative,0,emoji_heavy,D2
1963,Thanks. “<USER>: <USER> Weather disruptions have caused some of our crew to run Late Flight. We're sorry for the delay to your flight.”,negative,0,emoji_heavy,D2
1964,<USER> last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.,positive,2,emoji_heavy,D2
1965,"<USER> Best airline name ever. Whenever I see it, I want to get on their plane to blue skies &amp; sea. (And they DELIVER on that promise)",positive,2,emoji_heavy,D2
1966,<USER> You don't care about keeping your customers safe or at least you didn't care about my sister,negative,0,emoji_heavy,D2
1967,"<USER> Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",negative,0,emoji_heavy,D2
1968,<USER> new problem...had wrong last name on reservation which is airways fixed. New can't get through TSA,negative,0,emoji_heavy,D2
1969,"<USER> According to TV passenger interviews, the landing was far from ""uneventful"" with heavy (panic) breaking to",negative,0,emoji_heavy,D2
1970,<USER> no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!,negative,0,negation|emoji_heavy,D2
1971,<USER> download jeokoo the American app for air travelers,neutral,1,emoji_heavy,D2
1972,<USER> AA I need a Hail Mary. How do I get from Dallas to Joplin JLN in the next 14 hours. Willing to fly to other airports and drive,negative,0,emoji_heavy,D2
1973,<USER> 4840 WTF! Why can't you update your times in a timely manner? You've known the fight was more delayed! Ur service is awful! <USER>,negative,0,emoji_heavy,D2
1974,<USER> I've been on hold for 2 hours! When will you answer??,negative,0,emoji_heavy,D2
1975,"<USER> plane breaks, unloads the passengers, told to re enter to only come back off. Flight Cancelled Flightled, missed wedding. #badbusiness",negative,0,emoji_heavy,D2
1976,<USER> LOVE IMAGINE DRAGONS SO MUCH I EOULD DIE IF I GOT TICKETS,positive,2,emoji_heavy,D2
1977,<USER> possibly the worst airlineGave them three chances Second time in 2 weeks a flight has been delayed and or Cancelled Flightled due to mechanics,negative,0,emoji_heavy,D2
1978,<USER> is there a route to flight from Mexico City to Chicago midway using your services?,neutral,1,emoji_heavy,D2
1979,<USER> Thanks for helping my mom after <USER> wouldn't let her get on her plane in Orlando! You're the best! #customerservice,positive,2,emoji_heavy,D2
1980,<USER> is probably losing a family of world travelers as customers due to broken processes. <USER> I hope you can fix it,negative,0,emoji_heavy,D2
1981,<USER> letting me down in San Fran. No Media rate? What's the deal? Looks like this is the last time I fly anywhere with you.,negative,0,negation|emoji_heavy,D2
1982,<USER> TA off site at #thelodge. Should be a fun day. <USER> <USER> <USER> <USER> <USER>,positive,2,emoji_heavy,D2
1983,<USER> stop ur bs promos of ✈️anywhere starting at 79$ I click and everywhere I'd fly=130$ The only place thats 79$ is CLE #NoThanks,negative,0,emoji_heavy,D2
1984,<USER> strikes again...lost bags. And two of them. #theworst,negative,0,emoji_heavy,D2
1985,<USER> when you enter every contest for #DestinationDragons and lose :(,negative,0,emoji_heavy,D2
1986,<USER> thank you :-),positive,2,emoji_heavy|short_ambiguous,D2
1987,<USER> thnkx bt dont help now we will need to go WAY out of OUR way to get where we NEED to be for the $ u charge this sux #neveragain,negative,0,emoji_heavy,D2
1988,<USER> <USER> lmfao,neutral,1,emoji_heavy|short_ambiguous,D2
1989,<USER> just DM'd,negative,0,emoji_heavy|short_ambiguous,D2
1990,<USER> please can you tell me why DFW has a weather advisory and RDU does not? the entire state of NC has shut down from ice &amp; snow!,neutral,1,negation|emoji_heavy,D2
1991,".<USER> Navigating through 2 rebooks due to flu &amp; ice to visit my Mother. Your CS reps have been so very helpful, patient and friendly.",negative,0,emoji_heavy,D2
1992,<USER> just flew to #TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...,negative,0,emoji_heavy,D2
1993,"<USER> thank you! It's # 1875 from BWI, keep seeing different stats, from delayed to awaiting take off to delayed...",positive,2,emoji_heavy,D2
1994,<USER> Based on suggestions from other passengers I have a rental car on standby for 11:30. One way or another will be leaving then.,neutral,1,emoji_heavy,D2
1995,<USER> called executive platinum desk and got a TWO HOUR call back time... 2.5 hrs Late Flightr still no call and still stuck in Chicago,negative,0,negation|emoji_heavy,D2
1996,"<USER> <USER> Maybe? Long trip, Late Flight night &amp; queues at baggage claims in two terminals, no good. I thought I paid for it 50$ instead.",negative,0,negation|emoji_heavy,D2
1997,"<USER> yes, last month when Boston got the first big snow storm and my flight was Cancelled Flightled.",negative,0,emoji_heavy,D2
1998,.<USER> I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,negative,0,emoji_heavy,D2
1999,<USER> flight #3900 fro ORF to PHL.,neutral,1,emoji_heavy,D2
2000,<USER> I have been on hold w/customer service line for 68 minutes. This after I was on phone with an agent for 35 min b/f call droped,negative,0,emoji_heavy,D2
2001,<USER> PR-friendly tweets don't help drive accountability. Hope Mr. Hayes takes note.,negative,0,emoji_heavy,D2
2002,<USER> I did. Still haven't heard a thing.,negative,0,emoji_heavy,D2
2003,<USER> thanks for the worst customer service on the face of the earth. I loved the 5+ hrs on hold along w 2 Cancelled Flightled flights,negative,0,emoji_heavy,D2
2004,<USER> in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,positive,2,emoji_heavy,D2
2005,"<USER> ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines",negative,0,emoji_heavy,D2
2006,<USER> make this delay go away. Maybe upgrade me and Kats seats. We are headed to Columbus.,negative,0,emoji_heavy,D2
2007,<USER> To DC this summer and help local youth get ready to return to school with math refresher courses. #FlyItForward,neutral,1,emoji_heavy,D2
2008,<USER> is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,negative,0,emoji_heavy,D2
2009,"<USER> Is your reservation phone number working? Called 10x in the last 3 days, and haven’t gotten through.",negative,0,emoji_heavy,D2
2010,<USER> Just followed you.,positive,2,emoji_heavy|short_ambiguous,D2
2011,<USER> What is your phone number. I can't find who to call about a flight reservation.,negative,0,emoji_heavy,D2
2012,<USER> Well I did miss it. But gate agents had rebooked boarding pass waiting when I landed. Time for lunch &amp; a beverage. Easy cheesy,positive,2,emoji_heavy,D2
2013,<USER> flight 691 from bos to Tampa takeoff 40 min Late Flight,negative,0,emoji_heavy,D2
2014,<USER> flight 2008,neutral,1,emoji_heavy|short_ambiguous,D2
2015,<USER> Cool. Now <USER> has been told you can't re-route his bags after he was told to leave them last night. He needs them to race.,negative,0,emoji_heavy,D2
2016,<USER> i sure will,negative,0,emoji_heavy|short_ambiguous,D2
2017,<USER> now on hold for 2 hrs 20 min. This is ridiculous,negative,0,emoji_heavy,D2
2018,<USER> simply amazing. Smiles for miles.Thank u for my upgrade tomorrow for ORD.We are spending a lot of time together next few weeks!,positive,2,emoji_heavy,D2
2019,<USER> when you're on hold with southwest for over 2 hours and it automatically hangs up on you. #iusedtoloveu <URL>,negative,0,emoji_heavy,D2
2020,<USER> Really a letter that says you will discuss serving drunks more drinks that doesn't help the current situation,negative,0,emoji_heavy,D2
